//  ________________________________________________________
// /                                                        \
// |       _           _   _   _                            |
// |      | |__  _ __ / \ | |_| |__   ___ _ __   __ _       |
// |      | '_ \| '__/ _ \| __| '_ \ / _ \ '_ \ / _` |      |
// |      | |_) | | / ___ \ |_| | | |  __/ | | | (_| |      |
// |      |_.__/|_|/_/   \_\__|_| |_|\___|_| |_|\__,_|      |
// |                                                        |
// |                    brAthena Script                     |
// |--------------------------------------------------------|
// | Nome do Database: item_bluebox.txt                     |
// |--------------------------------------------------------|
// | Criado por: eA/brA Dev. Team                           |
// |--------------------------------------------------------|
// | Descrição: Banco de Dados dos itens obtidos pela       |
// | 'Velha Caixa Azul'.                                    |
// |--------------------------------------------------------|
// | Estrutura do Banco de Dados:                           |
// | ID do Grupo de Itens, ID do Item, Taxa                 |
// \________________________________________________________/
//
1,501,12	// Poção Vermelha
1,1027,12	// Espinho de Porco-Espinho
1,1028,12	// Crina
1,1029,12	// Pele de Tigre
1,1030,12	// Pata de Tigre
1,1031,12	// Foice de Louva-a-Deus
1,1032,12	// Flor de Planta Carnívora
1,1033,12	// Raiz de Planta Carnívora
1,1034,12	// Cabelo Azul
1,1035,12	// Canino de Dragão
1,1036,12	// Escama de Dragão
1,1037,12	// Cauda de Dragão
1,1038,12	// Pequeno Chifre Maligno
1,1039,12	// Pequena Asa Maligna
1,1040,12	// Bigode de Anão Ancião
1,1041,12	// Lampião
1,1042,12	// Pata de Inseto
1,1043,12	// Garra de Orc
1,1044,12	// Presa de Zenorc
1,1045,12	// Máscara Ritualística
1,1046,12	// Garra de Escorpião
1,1047,12	// Cabeça de Medusa
1,1048,12	// Cabelo Horrendo
1,1049,12	// Saia Virginal
1,1050,12	// Tendões
1,1051,12	// Neurônio
1,1052,12	// Célula Única
1,1053,12	// Dente Fossilizado
1,1054,12	// Lábios Fossilizados
1,1055,12	// Pele de Minhoca
1,1056,12	// Torrão de Areia
1,1057,12	// Pó de Traça
1,1058,12	// Asas de Traça
1,1059,12	// Tecido
1,1060,12	// Cabelos Dourados
1,1061,12	// Areia Estelar de Bruxa
1,1062,12	// Zé-Lanterna
1,1063,12	// Presa
1,1064,12	// Rédeas
1,1065,12	// Armadilha
1,1066,12	// Tronco de Alta Qualidade
1,1067,12	// Tronco Sólido
1,1068,12	// Tronco Estéril
1,1088,12	// Solução de Morroc
1,1089,12	// Solução de Payon
1,1092,12	// Tubo de Ensaio
1,1093,12	// Garrafa de Poção
1,1094,12	// Trança Curta
1,1095,12	// Ponteiro
1,1096,12	// Casca Arredondada
1,1097,12	// Página Deteriorada
1,1098,12	// Algemas
1,1099,12	// Uniforme Velho de Presidiário
1,1101,6	// Espada
1,1102,6	// Espada
1,1104,6	// Alfanje
1,1105,6	// Alfanje
1,1107,6	// Lâmina
1,1108,6	// Lâmina
1,1110,6	// Florete
1,1111,6	// Florete
1,1113,6	// Cimitarra
1,1114,6	// Cimitarra
1,1116,3	// Kataná
1,1117,3	// Kataná
1,1119,6	// Tsurugi
1,1120,6	// Tsurugi
1,1122,6	// Sabre de Impacto
1,1123,6	// Haedonggum
1,1124,6	// Espada Orc
1,1125,6	// Sabre de Impacto
1,1126,6	// Sabre
1,1127,6	// Sabre
1,1128,6	// Haedonggum
1,1129,6	// Flamberge
1,1151,3	// Espada Matadora
1,1152,3	// Espada Matadora
1,1154,3	// Espada Bastarda
1,1155,3	// Espada Bastarda
1,1157,3	// Espada de Duas Mãos
1,1158,3	// Espada de Duas Mãos
1,1160,3	// Espada Larga
1,1162,3	// Espada Larga
1,1163,3	// Claymore
1,1201,3	// Faca
1,1202,3	// Faca
1,1204,3	// Punhal
1,1205,3	// Punhal
1,1207,3	// Main Gauche
1,1208,3	// Main Gauche
1,1210,3	// Faca Escocesa
1,1211,3	// Punhal
1,1213,3	// Adaga
1,1214,3	// Adaga
1,1216,3	// Stiletto
1,1217,3	// Stiletto
1,1219,3	// Gladius
1,1220,3	// Gladius
1,1222,3	// Damascus
1,1226,3	// Damascus
1,1243,3	// Adaga do Aprendiz
1,1250,3	// Jur
1,1251,3	// Jur
1,1252,3	// Katar
1,1253,3	// Katar
1,1254,3	// Jamadhar
1,1255,3	// Jamadhar
1,1256,3	// Katar Gélida
1,1257,3	// Katar da Espinheira Empoeirada
1,1258,3	// Katar da Chama Impetuosa
1,1259,3	// Katar do Vento Perfurante
1,1301,3	// Machado
1,1302,3	// Machado
1,1304,3	// Machado dos Orcs
1,1351,3	// Machado de Batalha
1,1352,3	// Machado de Batalha
1,1354,3	// Marreta
1,1355,3	// Marreta
1,1357,3	// Demolidor
1,1358,3	// Demolidor
1,1360,3	// Machado de Duas Mãos
1,1361,3	// Machado de Duas Mãos
1,1401,9	// Azagaia
1,1402,9	// Azagaia
1,1404,9	// Ranseur
1,1405,9	// Ranseur
1,1407,9	// Pique
1,1408,9	// Pique
1,1410,3	// Lança
1,1411,3	// Lança
1,1451,3	// Guisarme
1,1452,3	// Guisarme
1,1454,3	// Glaive
1,1455,3	// Glaive
1,1457,3	// Guerrilheira
1,1458,3	// Guerrilheira
1,1460,3	// Tridente
1,1461,3	// Tridente
1,1463,3	// Alabarda
1,1464,3	// Alabarda
1,1472,3	// Cajado Cabalístico
1,1501,6	// Clava
1,1502,6	// Clava
1,1504,6	// Maça
1,1505,6	// Maça
1,1507,6	// Esmagador
1,1508,6	// Esmagador
1,1510,6	// Mangual
1,1511,6	// Mangual
1,1513,6	// Maça de Guerra
1,1514,6	// Maça de Guerra
1,1516,6	// Maça Espada
1,1517,6	// Maça Espada
1,1519,6	// Mangual Pesado
1,1520,6	// Mangual Pesado
1,1522,6	// Atordoador
1,1550,3	// Livro
1,1551,3	// Bíblia
1,1552,3	// Tábula
1,1553,3	// Livro das Ondas
1,1554,3	// Livro da Mãe Terra
1,1555,3	// Livro do Sol Ardente
1,1556,3	// Livro do Golpe de Vento
1,1558,3	// Diário de Menina
1,1601,3	// Bastão
1,1602,3	// Bastão
1,1604,3	// Vareta
1,1605,3	// Vareta
1,1607,3	// Cajado
1,1608,3	// Cajado
1,1610,3	// Cetro
1,1611,3	// Cetro
1,1613,3	// Cajado do Poder
1,1614,3	// Bastão Xamista
1,1615,3	// Bastão Arcano
1,1701,3	// Arco
1,1702,3	// Arco
1,1704,3	// Arco Composto
1,1705,3	// Arco Composto
1,1707,3	// Arco Grande
1,1708,3	// Arco Grande
1,1710,3	// Besta
1,1711,3	// Besta
1,1713,3	// Arbaleste
1,1714,3	// Gakkung
1,1715,3	// Arbaleste
1,1716,3	// Gakkung
1,1718,3	// Arco de Caça
1,1750,12	// Flecha
1,1751,12	// Flecha de Prata
1,1752,12	// Flecha de Fogo
1,1753,12	// Flecha de Aço
1,1754,12	// Flecha de Cristal
1,1755,12	// Flecha de Vento
1,1756,12	// Flecha de Pedra
1,1757,12	// Flecha Incorpórea
1,1758,12	// Flecha Atordoante
1,1759,12	// Flecha Congelante
1,1760,12	// Flecha Luminosa
1,1761,12	// Flecha Amaldiçoada
1,1762,12	// Flecha Enferrujada
1,1763,12	// Flecha Envenenada
1,1764,12	// Flecha Afiada
1,1765,12	// Flecha de Oridecon
1,1767,12	// Flecha Sombria
1,1768,12	// Flecha Sonífera
1,1769,12	// Flecha Emudecedora
1,1770,12	// Flecha de Ferro
1,1801,3	// Waghnak
1,1802,3	// Waghnak
1,1803,3	// Soqueira
1,1804,3	// Soqueira
1,1805,3	// Soco Inglês
1,1806,3	// Soco Inglês
1,1807,3	// Punho
1,1808,3	// Punho
1,1809,3	// Garra
1,1810,3	// Garra
1,1811,3	// Dedos Afiados
1,1812,3	// Dedos Afiados
1,1901,3	// Violino
1,1902,3	// Violino
1,1903,3	// Bandolin
1,1904,3	// Bandolin
1,1905,3	// Alaúde
1,1906,3	// Alaúde
1,1907,3	// Violão
1,1908,3	// Violão
1,1909,3	// Harpa
1,1910,3	// Harpa
1,1911,3	// Gumoongoh
1,1912,3	// Gumoongoh
1,1950,3	// Cordel
1,1951,3	// Cordel
1,1952,3	// Cordame
1,1953,3	// Cordame
1,1954,3	// Açoite
1,1955,3	// Açoite
1,1956,3	// Azorrague
1,1957,3	// Azorrague
1,1958,3	// Chibata
1,1959,3	// Chibata
1,1960,3	// Chicote
1,1961,3	// Chicote
1,2101,3	// Vembrassa
1,2102,3	// Vembrassa
1,2103,3	// Broquel
1,2104,3	// Broquel
1,2105,3	// Escudo
1,2106,3	// Escudo
1,2107,3	// Escudo Espelhado
1,2108,3	// Escudo Espelhado
1,2109,3	// Grimório
1,2112,3	// Vembrassa do Aprendiz
1,2201,3	// Óculos Escuros
1,2203,3	// Óculos
1,2205,3	// Óculos de Mergulho
1,2206,3	// Véu de Noiva
1,2207,3	// Florzinha
1,2208,3	// Laço
1,2209,3	// Laço
1,2210,3	// Faixa de Cabelo
1,2211,3	// Bandana
1,2212,3	// Tapa-Olho
1,2213,3	// Orelha de Gato
1,2214,3	// Orelha de Coelho
1,2215,3	// Chapéu Florido
1,2216,3	// Solidéu
1,2217,3	// Solidéu
1,2218,3	// Máscara Cirúrgica
1,2220,3	// Chapéu
1,2221,3	// Chapéu
1,2222,3	// Turbante
1,2223,3	// Turbante
1,2224,3	// Óculos de Proteção
1,2225,3	// Óculos de Proteção
1,2226,3	// Barrete
1,2227,3	// Barrete
1,2228,3	// Elmo
1,2229,3	// Elmo
1,2230,3	// Capacete de Schallern
1,2231,3	// Capacete de Schallern
1,2232,3	// Tiara
1,2233,3	// Tiara
1,2236,3	// Gorro de Natal
1,2239,3	// Monóculo
1,2241,3	// Bigode Grisalho
1,2242,3	// Óculos Ultra-Violeta
1,2243,3	// Quatro-Olhos
1,2244,3	// Laço Grande
1,2245,3	// Chapéu Charmoso
1,2246,3	// Peça Dourada
1,2247,3	// Chapéu Romântico
1,2248,3	// Chapéu do Velho Oeste
1,2249,1	// Coroa Menor
1,2250,3	// Laço Meigo
1,2251,3	// Chapéu de Monge
1,2252,3	// Chapéu de Bathory
1,2253,3	// Girassol
1,2254,1	// Asas de Anjo
1,2255,1	// Asas de Demônio
1,2257,3	// Chifre de Unicórnio
1,2258,1	// Chifres Pontudos
1,2259,3	// Hélices
1,2260,3	// Pince-Nez
1,2261,3	// Capacete de Soldado
1,2262,3	// Nariz de Palhaço
1,2263,3	// Máscara de Bandido
1,2265,3	// Máscara X
1,2266,3	// Bevor
1,2267,3	// Cigarro
1,2268,3	// Cachimbo
1,2269,3	// Flor Romântica
1,2270,3	// Folha Romântica
1,2271,3	// Óculos Charmoso
1,2274,1	// Faixa de Fantasma
1,2275,3	// Faixa Marrom
1,2276,3	// Óculos de Gatinho
1,2277,3	// Chapéu de Enfermeira
1,2278,3	// Máscara Feliz
1,2279,3	// Pavio
1,2282,3	// Auréola
1,2285,3	// Maçã de Guilherme Tell
1,2287,3	// Bandana Pirata
1,2288,3	// Máscara Assustadora
1,2289,3	// Chapéu Fedorento
1,2290,3	// Chapéu Funebre
1,2291,3	// Disfarce
1,2294,3	// Presilha de Estrela
1,2295,3	// Venda
1,2297,3	// Máscara de Goblin
1,2298,3	// Antenas Verdes
1,2299,3	// Capacete de Orc
1,2301,3	// Camisa de Algodão
1,2302,3	// Camisa de Algodão
1,2303,3	// Gibão
1,2304,3	// Gibão
1,2305,3	// Túnica
1,2306,3	// Túnica
1,2307,3	// Capote
1,2308,3	// Capote
1,2309,3	// Casaco
1,2310,3	// Casaco
1,2311,3	// Casaco de Pele
1,2312,3	// Armadura Acolchoada
1,2313,3	// Armadura Acolchoada
1,2314,3	// Cota de Malha
1,2315,3	// Cota de Malha
1,2316,3	// Armadura Metálica
1,2317,3	// Armadura Metálica
1,2318,3	// Vestimental Nobre
1,2320,3	// Paletó
1,2321,3	// Manto de Seda
1,2322,3	// Manto de Seda
1,2323,3	// Escapulário
1,2324,3	// Escapulário
1,2325,3	// Manto Sagrado
1,2326,3	// Manto Sagrado
1,2328,3	// Armadura de Madeira
1,2329,3	// Armadura de Madeira
1,2330,3	// Malha
1,2331,3	// Malha
1,2332,3	// Manto Prateado
1,2333,3	// Manto Prateado
1,2335,3	// Traje de Gatuno
1,2336,3	// Traje de Gatuno
1,2337,3	// Indumentária Ninja
1,2338,3	// Vestido de Casamento
1,2339,3	// Roupa de Baixo
1,2340,3	// Armadura de Aprendiz
1,2341,3	// Armadura Legionária
1,2352,3	// Traje do Aprendiz
1,2401,3	// Sandálias
1,2402,3	// Sandálias
1,2403,3	// Sapatos
1,2404,3	// Sapatos
1,2405,3	// Botas
1,2406,3	// Botas
1,2407,3	// Sapatilha de Cristal
1,2408,3	// Grilhões
1,2409,3	// Salto Alto
1,2411,3	// Grevas
1,2414,3	// Sandálias do Aprendiz
1,2501,3	// Capuz
1,2502,3	// Capuz
1,2503,3	// Sobrepeliz
1,2504,3	// Sobrepeliz
1,2505,3	// Manteau
1,2506,3	// Manteau
1,2507,3	// Capa do Marquês
1,2508,3	// Capa Velha
1,2510,3	// Capuz do Aprendiz
1,2601,3	// Anel
1,2602,3	// Brinco
1,2603,3	// Colar
1,2604,3	// Luvas
1,2605,3	// Broche
1,2607,3	// Presilha
1,2608,3	// Rosário
1,2609,3	// Anel de Caveira
1,2610,3	// Anel de Ouro
1,2611,3	// Anel de Prata
1,2612,3	// Anel de Flor
1,2613,3	// Anel de Diamante
1,2617,3	// Luva Sacra
1,2618,3	// Coleira de Matyr
1,2621,1	// Anel
1,2622,1	// Brinco
1,2623,1	// Colar
1,2624,1	// Luva
1,2625,1	// Broche
1,2626,1	// Rosário
1,2627,3	// Cinto
1,2628,3	// Bracelete de Aprendiz
1,5002,1	// Coroa Adornada
1,5003,3	// Chapéu de Bufão
1,5005,3	// Máscara de Gás
1,5006,3	// Óculos de Machão
1,5008,3	// Grinalda
1,5009,3	// Capacete de Segurança
1,5010,3	// Penacho
1,5011,3	// Antena
1,5014,3	// Barbatanas
1,5015,3	// Casca de Ovo
1,5030,3	// Chapéu de Panda
1,5035,3	// Chapéu de Poring
1,5037,3	// Casca de Maçã
1,5055,3	// Chapéu de Ovo do Aprendiz
1,5085,1	// Lacinhos
1,5088,3	// Máscara Surpresa
1,5089,3	// Máscara Aflita
1,5090,3	// Máscara de Líder Goblin
1,7001,12	// Pó de Bolor
1,7002,12	// Dente de Ogro
1,7003,12	// Pele de Anolian
1,7004,12	// Monte de Lama
1,7005,12	// Crânio
1,7006,12	// Asa de Morcego Vermelho
1,7007,12	// Garra de Rato
1,7008,12	// Chifre Firme
1,7009,12	// Casca Brilhante
1,7010,12	// Cauda de Escorpião de Aço
1,7011,12	// Garra de Macaco
1,7012,12	// Pedaço de Escama Dura
1,7013,12	// Coral
1,7014,12	// Retrato Velho
1,7015,12	// Marca-Página
1,7016,12	// Colher Entortada
1,7026,12	// Chave para a Torre do Relógio
1,7027,12	// Chave para o Subterrâneo
1,7030,12	// Garra de Lobo do Deserto
1,7031,12	// Frigideira Velha
1,7032,12	// Pedaço de Casca de Ovo
1,7033,12	// Esporo Venenoso
1,7034,12	// Meia Furada
1,7035,12	// Palito de Fósforo
1,7036,12	// Presa de Hati
1,7038,12	// Novelo
1,7041,12	// Torrão de Areia Fina
1,7047,12	// Avental de Alice
1,7048,12	// Garra de Grifo
1,7049,12	// Pedra
1,7053,12	// Cyfar
1,7054,12	// Brigan
1,7059,12	// Vale-Armazém
1,7060,12	// Vale-Teletransporte
1,7061,12	// Vale-Carrinho
1,7063,12	// Pena Macia
1,7064,12	// Asas de Libélula
1,7065,12	// Pele de Lontra
1,7066,12	// Cubo de Gelo
1,7067,12	// Pedaço de Pedra
1,7068,12	// Madeira Queimada
1,7069,12	// Armadura Destruída
1,7070,12	// Casca Quebrada
1,7071,12	// Farrapos
1,7072,12	// Shuriken Gasto
1,7093,12	// Engrenagem
1,7094,12	// Fragmento Misterioso
1,7095,12	// Pedaço de Metal
1,7096,12	// Pedra Pome
1,7097,12	// Coração Incandescente
1,7098,12	// Lenha em Brasa
1,7099,12	// Pergaminho Antigo
1,7100,12	// Folha Afiada
1,7101,12	// Pena de Grand Peco
1,7106,12	// Chifre de Bode
1,7107,12	// Pele de Bode
1,7108,12	// Pedaço de Escudo Colossal
1,7109,12	// Lâmina de Lança Colossal
1,7110,12	// Espada Chanfrada
1,7111,12	// Pedaço de Papel
1,7112,12	// Lâmina de Papel
1,7113,12	// Cetro do Faraó
1,7114,12	// Máscara do Faraó
1,7115,12	// Pena de Harpia
1,7116,12	// Garra de Harpia
1,7117,12	// Velho Grimório
1,7118,12	// Pergaminho Gasto
1,7119,12	// Bactérias
1,7120,12	// Ferradura em Chamas
1,7121,12	// Pote de Mel
1,7122,12	// Pelugem Incandescente
1,7123,12	// Pele de Dragão
1,7124,12	// Areia Molhada
1,7125,12	// Pinças de Escorpião
1,7126,12	// Jellopy Tamanho Família
1,7134,12	// Vasilha de Mistura
1,7135,12	// Frasco de Fogo Grego
1,7136,12	// Frasco de Ácido
1,7137,12	// Frasco de Planta Carnívora
1,7138,12	// Frasco de Esfera Marinha
1,7139,12	// Frasco de Revestimento
1,7149,12	// Prato Amarelado
1,7150,12	// Pedaço de Bambu
1,7151,12	// Papel Amarelado
1,7152,12	// Cabelos Perfumados
1,7153,12	// Velho Obi
1,7154,12	// Poeira Venenosa
1,7155,12	// Pele de Sapo
1,7156,12	// Shuriken Despedaçado
1,7157,12	// Máscara Ninja
1,7158,12	// Jarro de Saquê
1,7159,12	// Nariz de Tengu
1,7161,12	// Pele Negra de Urso
1,7162,12	// Jarro de Nuvem
1,7163,12	// Antenas Afiadas
1,7164,12	// Pêssego Petrificado
1,7165,12	// Manto Cerimonial Celestial
1,7166,12	// Seda Macia
1,7167,12	// Misterioso Metal em Pano
1,7168,12	// Grandes Asas de Borboleta
1,7169,12	// Ba Gua
1,7170,12	// Smoking
1,7171,12	// Pele de Leopardo
1,7172,12	// Garras de Leopardo
1,7174,12	// Laço para presente
1,7175,12	// Papel de presente
1,7182,12	// Cacau
1,7186,12	// Cipó
1,7187,12	// Máscara do Festival
1,7188,12	// Raiz Marrom
1,7189,12	// Coração de Madeira
1,7190,12	// Casco de Inseto
1,7191,12	// Lanterna
1,7192,12	// Catavento
1,7193,12	// Semente
1,7194,12	// Grama
1,7195,12	// Estilingue
1,7196,12	// Ombreira
1,7197,12	// Palha
1,7198,12	// Folha Gigante
